TKU,MHQ,137.32813969194865,
TRF,ARN,436.2815153241694,
VBY,ARN,222.61805015077104,
VHM,ARN,550.9122500445233,
VHM,HMV,159.0493111369556,
VXO,ARN,355.590943781928,
VXO,OSL,414.17691445993813,
ADQ,AOS,-1,
ADQ,KKB,-1,
ADQ,KLN,91.51411904876495,
ADQ,KOZ,-1,
ADQ,OLH,-1,
AOS,KZB,-1,
KKB,SYB,-1,
KLN,KYK,28.392048932794538,
KOZ,ORI,-1,
SYB,KPR,-1,
BSO,MNL,668.776227857845,
BXU,MNL,785.8855780678246,
CBO,MNL,887.9061913611459,
CGY,MNL,755.1224011050084,
CRM,MNL,450.2328985056489,
DGT,MNL,626.7507141515136,
DWC,MNL,6931.015321531937,
GES,MNL,1040.2174410608054,
KLO,MNL,347.2742896756781,
LGP,MNL,329.4792926926989,
MNL,BSO,668.776227857845,
MNL,BXU,785.8855780678246,
MNL,CBO,887.9061913611459,
MNL,CGY,755.1224011050084,
MNL,CRM,450.2328985056489,
MNL,DGT,626.7507141515136,
MNL,DWC,6931.01532153194,
MNL,GES,1040.2174410608054,
MNL,KLO,347.2742896756781,
MNL,LGP,329.4792926926989,
MNL,MPH,304.6906140768608,
MNL,OZC,768.3226672109703,
MNL,PPS,584.363327253359,
MNL,RXS,374.213817651349,
MNL,SUG,717.3622644464674,
MNL,TUG,356.89985475937425,
MNL,ZAM,851.3912990709376,
MPH,MNL,304.6906140768608,
OZC,MNL,768.3226672109703,
PPS,MNL,584.363327253359,
RXS,MNL,374.213817651349,
SUG,MNL,717.3622644464674,
TUG,MNL,356.89985475937425,
ZAM,MNL,851.3912990709376,
AUX,PMW,340.9968722838673,
BRA,BSB,525.7950897729373,
BRA,SSA,731.9182794954313,
BSB,BRA,525.7950897729373,
BSB,OPS,938.654197466889,
BSB,RAO,586.0508985605918,
CAC,GRU,733.7066952767264,
CGB,GYN,744.7356684815469,
CGB,OPS,422.9897267255276,
CGR,DOU,194.56647490471033,
DOU,CGR,194.56647490471033,
DOU,GRU,877.3216732104532,
GIG,RAO,502.55856449929854,
GRU,CAC,733.7066952767264,
GRU,DOU,877.3216732104532,
GRU,RAO,288.7790763124566,
GRU,UBA,436.4999442883023,
GRU,UDI,537.9074551275238,
GRU,VDC,1120.5937826564646,
GYN,CGB,744.7356684815469,
GYN,PMW,711.3848139165108,
GYN,RAO,523.5323539764784,
GYN,UDI,271.72705402806145,
OPS,BSB,938.654197466889,
OPS,CGB,422.9897267255276,
PLU,RAO,423.4616985876019,
PMW,AUX,340.9968722838673,
PMW,GYN,711.3848139165108,
RAO,BSB,586.0508985605918,
RAO,GIG,502.55856449929854,
RAO,GRU,288.7790763124566,
RAO,GYN,523.5323539764784,
RAO,PLU,423.4616985876019,
RAO,SJP,172.96219931874847,
RAO,UDI,254.9160325460907,
SJP,RAO,172.96219931874847,
SSA,BRA,731.9182794954313,
SSA,VDC,349.983198932782,
UBA,GRU,436.4999442883023,
UBA,UDI,101.70778076404932,
UDI,GRU,537.9074551275238,
UDI,GYN,271.72705402806145,
UDI,RAO,254.9160325460907,
UDI,UBA,101.70778076404932,
VDC,GRU,1120.5937826564646,
VDC,SSA,349.983198932782,
BRL,ORD,299.8481133102402,
BRL,STL,235.32537667264725,
DEC,ORD,251.77335994219948,
DEC,STL,177.072145740895,
JBR,STL,325.36700646343587,
ORD,BRL,299.8481133102402,
ORD,DEC,251.77335994219948,
STL,BRL,235.32537667264725,
STL,DEC,177.072145740895,
STL,JBR,325.36700646343587,
CGA,HYL,-1,
CGA,KTN,-1,
HYL,CGA,-1,
HYL,KTB,-1,
HYL,KTN,-1,
KTB,HYL,-1,
KTB,KTN,-1,
KTN,CGA,-1,
KTN,HYL,-1,
KTN,KTB,-1,
KTN,MTM,26.427762337556093,
MTM,KTN,26.427762337556093,
ACC,DKR,2149.383310206995,
ACC,LOS,400.62451259017683,
ACC,ROB,1130.1061051925346,
BCN,BJL,3600.9010634098995,
BJL,BCN,3600.9010634098995,
BJL,DKR,180.22932599601054,
BJL,FNA,646.6573347855087,
CKY,OXB,340.94043515499953,
DKR,ACC,2149.383310206995,
DKR,BJL,180.22932599601054,
DKR,DLA,3210.728127416894,
DKR,FNA,826.1035931390816,
DKR,LOS,2446.9185669799904,
DKR,OXB,373.66851736077973,
DLA,DKR,3210.728127416894,
DLA,LOS,764.1052380624224,
FNA,BJL,646.6573347855087,
FNA,DKR,826.1035931390816,
FNA,LGW,4878.757918097063,
FNA,ROB,409.71119564138274,
LGW,FNA,4878.757918097063,
LOS,ACC,400.62451259017683,
LOS,DKR,2446.9185669799904,
LOS,DLA,764.1052380624224,
LOS,ROB,1512.8950848842508,
OXB,CKY,340.94043515499953,
OXB,DKR,373.6685173607797,
ROB,ACC,1130.1061051925346,
ROB,FNA,409.71119564138274,
ROB,LOS,1512.8950848842508,
AKV,YIK,178.2089238600716,
AKV,YPX,97.63678310489168,
XGR,YVP,157.48129123738514,
YGL,YGW,184.2995683861648,
YGL,YPX,715.109310440532,
YGL,YUL,950.6627928571022,
YGW,YGL,184.2995683861648,
YGW,YPH,355.31632949707216,
YGW,YSK,167.449544517725,
YGW,YUD,159.693684306204,
YGW,YUL,1127.511901808027,
YGW,YUY,790.4338668599337,
YIK,AKV,178.2089238600716,
YIK,YZG,119.7104778981793,
YKG,YPJ,84.2932478443833,
YKG,YQC,115.26561844328583,
YKG,YVP,232.83132797436122,
YKL,YQB,947.4389903839665,
YKL,YVP,379.3248647749119,
YKL,YWK,209.5195373023707,
YKL,YZV,510.94253049564946,
YPH,YPX,181.241859077727,
YPH,YUD,234.57630058139438,
YPH,YVP,565.3169164647657,
YPJ,YKG,84.2932478443833,
YPJ,YTQ,72.86664574893955,
YPJ,YVP,149.74794620028018,
YPX,AKV,97.63678310489168,
YPX,YGL,715.109310440532,
YPX,YPH,181.241859077727,
YPX,YVP,550.6021599417479,
YQB,YKL,947.4389903839665,
YQB,YUL,233.03607323708474,
YQC,YKG,115.26561844328583,
YQC,YWB,137.33936979642365,
YSK,YGW,167.449544517725,
YSK,YUD,167.32177006545476,
YTQ,YPJ,72.86664574893955,
YTQ,YVP,109.50124568239832,
YUD,YGW,159.693684306204,
YUD,YPH,234.57630058139438,
YUD,YSK,167.32177006545476,
YUL,YGL,950.6627928571022,
YUL,YGW,1127.511901808027,
YUL,YQB,233.03607323708474,
YUL,YUY,492.6054690061387,
YUY,YGW,790.4338668599337,
YUY,YUL,492.60546900613883,
YVP,XGR,157.48129123738514,
YVP,YGW,649.8748763185692,
YVP,YKG,232.83132797436122,
YVP,YKL,379.3248647749119,
YVP,YPH,565.3169164647657,
YVP,YPJ,149.74794620028018,
YVP,YPX,550.6021599417479,
YVP,YTQ,109.50124568239832,
YWB,YQC,137.33936979642365,
YWB,YZG,206.6131411819778,
YWK,YKL,209.5195373023707,
YWK,YZV,302.99343402148673,
YZG,YIK,119.7104778981793,
YZG,YWB,206.6131411819778,
YZV,YKL,510.94253049564946,
YZV,YWK,302.99343402148673,
JIB,DXB,1992.9504234484712,
JIB,JED,1204.7844038783546,
JIB,MGQ,1086.3928600478546,
MGQ,NBO,1002.663855695844,
NBO,MGQ,1002.663855695844,
BKK,SIN,1417.303882890369,
DRW,SIN,3340.066039643317,
HAK,SIN,2183.46155833248,
HGH,SIN,3651.06600871363,
HKG,SIN,2566.300631166641,
HKT,SIN,980.4988412977212,
KIX,MNL,2635.5388035407623,
KIX,TPE,1703.4149148802742,
KUL,SIN,297.5562674341742,
MNL,KIX,2635.5388035407623,
MNL,SIN,2375.5226150911226,
PEN,SIN,602.4995192174109,
PER,SIN,3911.8735444312756,
PNH,SIN,1137.9830822752892,
REP,SIN,1341.594387826445,
RGN,SIN,1932.455296382764,
SGN,SIN,1093.3254575899023,
SIN,BKK,1417.303882890369,
SIN,DRW,3340.066039643317,
SIN,HAK,2183.46155833248,
SIN,HGH,3651.06600871363,
SIN,HKG,2566.300631166641,
SIN,HKT,980.4988412977212,
SIN,KUL,297.5562674341742,
SIN,MNL,2375.5226150911226,
SIN,PEN,602.4995192174109,
SIN,PER,3911.8735444312756,
SIN,PNH,1137.9830822752892,
SIN,REP,1341.594387826445,
SIN,RGN,1932.455296382764,
SIN,SGN,1093.3254575899023,
SIN,SWA,2813.720216921191,
SIN,TPE,3223.293304258676,
SWA,SIN,2813.720216921191,
TPE,KIX,1703.4149148802742,
TPE,SIN,3223.293304258676,
ACH,EBA,528.1969635322704,
DRS,ZRH,556.2332057009061,
DUS,FDH,448.58362395304437,
EBA,ACH,528.1969635322704,
EBA,FDH,549.1945100917699,
EBA,MUC,633.6609953726888,
EBA,ZRH,539.7736564246391,
FDH,DUS,448.58362395304437,
FDH,EBA,549.1945100917699,
FDH,HAM,663.6571490007929,
FDH,OLB,753.2914610396904,
FDH,TXL,606.5646983483306,
FDH,ZAD,600.6372954324942,
FMM,NAP,852.7081218982444,
GRZ,ZRH,522.9322568255654,
HAM,FDH,663.6571490007929,
MUC,EBA,633.6609953726888,
NAP,FMM,852.7081218982444,
OLB,FDH,753.2914610396904,
SZG,ZRH,335.89669770913764,
TXL,FDH,606.5646983483306,
ZAD,FDH,600.6372954324942,
ZRH,DRS,556.2332057009061,
ZRH,EBA,539.7736564246391,
ZRH,GRZ,522.9322568255654,
ZRH,SZG,335.89669770913764,
ATL,LWB,593.7695260860839,
ATL,MCN,127.59818998296748,
ATL,MEI,428.64376422149303,
ATL,MSL,317.64882890788124,
ATL,PIB,519.5721753723443,
ATL,TUP,406.66008170641254,
BIM,FLL,98.0522221201313,
ELH,FLL,353.76951858697737,
ELH,PBI,366.39354969206283,
EYW,FLL,233.56382500640944,
EYW,RSW,220.2395804944571,
EYW,TPA,388.0716511147037,
FLL,BIM,98.0522221201313,
FLL,ELH,353.76951858697737,
FLL,EYW,233.56382500640944,
FLL,FPO,155.0057689291366,
FLL,GGT,513.9182166749517,
FLL,GHB,392.9706517069697,
FLL,MCO,285.98217184170755,
FLL,MHH,309.9185441600163,
FLL,TCB,285.0747732390299,
FLL,TPA,316.88885560346864,
FPO,FLL,155.00576892913656,
GGT,FLL,513.9182166749517,
GGT,GHB,196.95981179781583,
GHB,FLL,392.9706517069697,
GLH,TUP,222.4633347149649,
GNV,MCO,168.59468735643938,
GNV,TPA,192.40180694197218,
JAX,MHH,631.3516148606044,
JAX,TPA,291.89833393842196,
LWB,ATL,593.7695260860838,
MCN,ATL,127.59818998296748,
MCN,MCO,524.4566249040565,
MCO,FLL,285.98217184170755,
MCO,GNV,168.59468735643938,
MCO,MCN,524.4566249040565,
MCO,MHH,468.3473738338383,
MCO,PNS,612.8708168558935,
MCO,RSW,215.12674655160845,
MCO,TLH,366.98752789389385,
MEI,ATL,428.64376422149303,
MHH,FLL,309.9185441600163,
MHH,JAX,631.3516148606044,
MHH,MCO,468.3473738338383,
MHH,PBI,300.17203776643163,
MSL,ATL,317.6488289078813,
PBI,ELH,366.39354969206283,
PBI,MHH,300.17203776643163,
PBI,TPA,280.4808790468503,
PIB,ATL,519.5721753723443,
PNS,MCO,612.8708168558935,
PNS,TPA,530.2204860253838,
RSW,EYW,220.2395804944571,
RSW,MCO,215.12674655160845,
TCB,FLL,285.0747732390299,
TLH,MCO,366.98752789389385,
TLH,TPA,321.9256285741317,
TPA,EYW,388.0716511147037,
TPA,FLL,316.88885560346864,
TPA,GNV,192.40180694197218,
TPA,JAX,291.89833393842196,
TPA,PBI,280.4808790468503,
TPA,PNS,530.2204860253839,
TPA,TLH,321.9256285741317,
TUP,ATL,406.66008170641254,
TUP,GLH,222.4633347149649,
AMS,NDR,2023.0777539996654,
AMS,TNG,2027.5304236655627,
BCN,CMN,1226.8621654296599,
BCN,NDR,831.4077535374732,
BCN,TNG,930.9377950003217,
BGY,CMN,2010.6524102641488,
BLQ,CMN,2043.2654600562541,
BRU,CMN,2183.280472977316,
BRU,NDR,1870.224421002365,
BRU,TNG,1881.7765091651615,
CGN,NDR,1946.2872977823451,
CMN,BCN,1226.8621654296599,
CMN,BGY,2010.652410264149,
CMN,BLQ,2043.2654600562541,
CMN,BRU,2183.2804729773156,
CMN,CUF,1804.7688119759005,
CMN,LGW,2066.78546619762,
CMN,LYS,1747.7084837536408,
CMN,MPL,1514.0438242297464,
CMN,SAW,3350.7775033800626,
CMN,TLS,1380.2163844533911,
CMN,TSF,2168.6540261437895,
CUF,CMN,1804.768811975901,
FEZ,MPL,1322.3509258547276,
LGW,CMN,2066.78546619762,
LGW,TNG,1775.1343559144343,
LYS,CMN,1747.7084837536408,
MPL,CMN,1514.0438242297464,
MPL,FEZ,1322.3509258547278,
MPL,NDR,1127.9877274477333,
NDR,AMS,2023.0777539996654,
NDR,BCN,831.4077535374732,
NDR,BRU,1870.224421002365,
NDR,CGN,1946.2872977823451,
NDR,MPL,1127.9877274477333,
NDR,PMI,719.4974250998864,
PMI,NDR,719.4974250998864,
SAW,CMN,3350.7775033800626,
TLS,CMN,1380.2163844533911,
TNG,AMS,2027.5304236655627,
TNG,BCN,930.9377950003217,
TNG,BRU,1881.7765091651615,
TNG,LGW,1775.1343559144343,
TSF,CMN,2168.6540261437895,
AUA,LSP,81.51120278241862,
AUA,MAR,285.5660449713037,
BON,CUR,75.44092844546059,
CUR,AUA,119.82538409293831,
LSP,AUA,81.51120278241862,
MAR,AUA,285.5660449713037,
ASF,DME,1235.5870343445847,
ASF,LED,1902.6122680713386,
BHK,DME,2616.3942295135007,
DME,ASF,1235.5870343445847,
DME,BHK,2616.3942295135007,
DME,EGO,537.2312939382025,
DME,FEG,2983.204129995738,
DME,KSQ,2775.850529894059,
DME,NMA,2922.6732333593977,
DME,NVI,2624.943070238181,
DME,SKD,2761.110817109224,
DME,TIV,2001.645439164453,
EGO,DME,537.2312939382025,
FEG,DME,2983.204129995738,
KSQ,DME,2775.850529894059,
LED,ASF,1902.6122680713386,
NMA,DME,2922.6732333593977,
NVI,DME,2624.9430702381806,
SKD,DME,2761.110817109224,
TIV,DME,2001.645439164453,
ANU,PTP,100.8292050496009,
CAY,FDF,1441.0391305282315,
CUR,SDQ,698.2923768394476,
DOM,PTP,83.65307908171553,
DOM,SXM,337.7028357872866,
FDF,CAY,1441.0391305282315,
FDF,PTP,194.65893373608003,
FDF,SDQ,1017.7168767922004,
FDF,SLU,63.49765578036624,
PTP,ANU,100.8292050496009,
PTP,DOM,83.65307908171553,
PTP,FDF,194.65893373608003,
PTP,SBH,229.53625522157998,
PTP,SDQ,896.6818550655054,
PTP,SFG,259.93511814956526,
PTP,SXM,259.03464061939843,
SBH,PTP,229.53625522157998,
SDQ,PTP,896.6818550655054,
SDQ,SXM,694.3100708736505,
SFG,PTP,259.93511814956526,
SLU,FDF,63.49765578036624,
SXM,DOM,337.7028357872866,
SXM,PTP,259.03464061939843,
SXM,SDQ,694.3100708736505,
BHY,XIY,1436.655269902513,
CAN,CKG,965.9137133757066,
CAN,CTU,1222.97383722502,
CAN,SPN,3518.574048784564,
CGO,CGQ,1463.848817028358,
CGO,CKG,862.6930034235586,
CGO,CTU,1025.3167035836034,
CGO,HGH,781.5108424911568,
CGO,HRB,1621.1368261895916,
CGO,KMG,1483.3881487142867,
CGO,URC,2486.3159743671613,
CGQ,CGO,1463.848817028358,
CGQ,NKG,1487.4889599413725,
CGQ,TNA,1068.7285821058158,
CGQ,TSN,879.7396188748935,
CKG,CAN,965.9137133757066,
CKG,CGO,862.6930034235586,
CKG,CSX,662.3134471457175,
CKG,CTU,276.2545822269938,
CKG,CZX,1277.6203892161013,
CKG,DLC,1707.712177034105,
CKG,DYG,374.5924167284595,
CKG,HAK,1154.2094652753356,
CKG,HGH,1329.2547669040846,
CKG,HKT,2555.379739037556,
CKG,INC,-1,
CKG,KHN,902.8313097215682,
CKG,KMG,630.8719760117978,
CKG,LHW,806.4828671563417,
CKG,LJG,712.1038800160003,
CKG,LXA,1522.1958102573963,
CKG,NGB,1429.8502390542528,
CKG,NKG,1189.10209179342,
CKG,NNG,805.500510317908,
CKG,PEK,1464.423335165902,
CKG,PVG,1461.623570967459,
CKG,PZI,592.1266178832675,
CKG,SWA,1195.6924159492119,
CKG,SYD,8487.360542532046,
CKG,SYX,1300.4462084306272,
CKG,SZX,1063.4460449716075,
CKG,TNA,1262.21305671854,
CKG,TSA,1559.0795026755711,
CKG,TSN,1432.7342108557868,
CKG,TYN,1050.039038902797,
CKG,URC,2313.806782982185,
CKG,WUH,736.3674830779524,
CKG,WUX,1333.596866409589,
CKG,XIY,562.161723726946,
CKG,XNN,869.7440920736964,
CKG,YIH,474.5556026483776,
CKG,ZHA,1016.6826750138721,
CSX,CKG,662.3134471457175,
CSX,CTU,936.8344683857915,
CSX,FOC,685.5190906821184,
CSX,KMG,1078.6728662663998,
CSX,SHE,1761.727213013484,
CSX,WNZ,749.6720762437978,
CSX,XMN,635.1708680891575,
CTU,CAN,1222.97383722502,
CTU,CGO,1025.3167035836034,
CTU,CKG,276.2545822269938,
CTU,CSX,936.8344683857915,
CTU,DCY,400.35130288209575,
CTU,DSN,1127.4153099915225,
CTU,HAK,1352.2070152900878,
CTU,HDG,1173.98293426418,
CTU,HET,1344.5688425743394,
CTU,HFE,1276.6710526681004,
CTU,HGH,1580.668835955506,
CTU,HKG,1352.038538824267,
CTU,HKT,2566.4347825874906,
CTU,ICN,2204.8311745466544,
CTU,INC,-1,
CTU,JHG,1008.2930777460958,
CTU,JIQ,484.89057315452123,
CTU,JZH,254.2581699084119,
CTU,KHN,1169.616533720232,
CTU,KMG,617.2968798105271,
CTU,KOW,1183.7771389503841,
CTU,KWE,528.7665226986279,
CTU,LHW,661.0114699652095,
CTU,LJG,564.330361586389,
CTU,LUM,870.0806563841209,
CTU,LXA,1263.709759409014,
CTU,LZY,936.8857236070452,
CTU,MEL,8699.897801163368,
CTU,NKG,1424.3563249949382,
CTU,NNG,980.7860128445018,
CTU,PEK,1556.5032845342264,
CTU,PVG,1704.3678923402638,
CTU,PZI,495.7701059629965,
CTU,SHE,2135.4261479293023,
CTU,SJW,1304.6476037877671,
CTU,SYX,1472.5919247535662,
CTU,SZX,1318.6444823962947,
CTU,TAO,1648.1708912386919,
CTU,TNA,1410.348218365179,
CTU,TSA,1834.3961483705918,
CTU,TSN,1546.0313683042598,
CTU,TYN,1127.6763550703329,
CTU,URC,2072.0822853102904,
CTU,WNZ,1665.510692619532,
CTU,WUH,981.4578846954304,
CTU,WUX,1572.6062300185042,
CTU,WXN,429.7657233662074,
CTU,XIC,334.9501609582077,
CTU,XIY,622.9420021585191,
CTU,XMN,1549.2964639170211,
CTU,XNN,684.7698603019321,
CTU,XUZ,1335.1812444177726,
CTU,YIH,721.2984192155585,
CTU,YTY,1509.4659284812137,
CZX,CKG,1277.6203892161013,
CZX,HRB,1622.8243324610025,
CZX,XMN,836.1330887393582,
CZX,ZUH,1271.5449444615424,
DAT,TYN,267.714181180042,
DCY,CTU,400.35130288209575,
DLC,CKG,1707.712177034105,
DLC,HGH,976.9233318831024,
DLC,HRB,835.4382195032632,
DLC,TNA,445.9150237583138,
DLC,XUZ,651.4942537396697,
DNH,LHW,868.4928096204886,
DSN,CTU,1127.4153099915225,
DSN,SHE,1174.2007509277307,
DYG,CKG,374.5924167284595,
DYG,NKG,858.8752951243033,
FOC,CSX,685.5190906821183,
FOC,XIY,1411.2984337186515,
GXH,LXA,1263.3428074698882,
GXH,XIY,560.3283644663558,
HAK,CKG,1154.2094652753356,
HAK,CTU,1352.2070152900878,
HAK,HGH,1521.797147440446,
HAK,NGB,1561.218518826016,
HAK,ZUH,380.5950562188583,
HDG,CTU,1173.98293426418,
HET,CTU,1344.5688425743394,
HFE,CTU,1276.6710526681004,
HGH,CGO,781.5108424911568,
HGH,CKG,1329.2547669040846,
HGH,CTU,1580.6688359555062,
HGH,DLC,976.9233318831024,
HGH,HAK,1521.797147440446,
HGH,KWE,1394.6976967058351,
HGH,TSN,1028.6852728905335,
HGH,TYN,1102.4338836088964,
HKG,CTU,1352.038538824267,
HKG,YIH,948.778493460895,
HKG,ZHA,387.06316308951074,
HKT,CKG,2555.379739037556,
HKT,CTU,2566.4347825874906,
HRB,CGO,1621.1368261895916,
HRB,CZX,1622.8243324610025,
HRB,DLC,835.4382195032632,
HRB,INC,-1,
HRB,NGB,1805.9118593189905,
HRB,NKG,1670.0950487324653,
HRB,NZH,799.1922611025254,
HRB,SJW,1254.8372976065561,
HRB,TNA,1231.8197991161505,
HRB,TSN,1027.2905107493082,
HRB,WNZ,2026.5779357960937,
HRB,WUH,1952.6340821856352,
HRB,XIY,1933.034485932527,
HRB,XUZ,1483.108389780758,
ICN,CTU,2204.8311745466544,
INC,CKG,-1,
INC,CTU,-1,
INC,HRB,-1,
INC,KWL,-1,
JGN,LHW,592.3543886802001,
JHG,CTU,1008.2930777460958,
JHG,KMG,412.2567889659733,
JIQ,CTU,484.89057315452123,
JJN,KWE,1197.1725438944445,
JJN,WUH,793.1473818483079,
JZH,CTU,254.2581699084119,
KHG,URC,1066.2707280864854,
KHN,CKG,902.8313097215682,
KHN,CTU,1169.616533720232,
KHN,KMG,1351.1275785607947,
KHN,NGB,549.6994874228471,
KMG,CGO,1483.3881487142867,
KMG,CKG,630.8719760117976,
KMG,CSX,1078.6728662663998,
KMG,CTU,617.2968798105271,
KMG,JHG,412.2567889659733,
KMG,KHN,1351.1275785607947,
KMG,KWE,419.265593047978,
KMG,LUM,450.94526088092266,
KMG,NGB,1900.4737853738777,
KMG,NKG,1722.1611084071894,
KMG,TAO,2074.266813695789,
KMG,TNA,1884.0124057790586,
KMG,TPE,1842.3531386648463,
KMG,WXN,832.9658896838716,
KMG,XIY,1181.087918183173,
KMG,XMN,1534.770719852504,
KMG,XUZ,1727.2640850057387,
KOW,CTU,1183.7771389503841,
KOW,XMN,367.1568526006456,
KWE,CTU,528.7665226986279,
KWE,HGH,1394.6976967058354,
KWE,JJN,1197.1725438944445,
KWE,KMG,419.265593047978,
KWE,LHW,1149.708740657848,
KWE,SYX,954.4451490006967,
KWE,WNZ,1397.2868047940262,
KWE,XUZ,1327.5609202314956,
KWL,INC,-1,
KWL,SJW,1517.626087228588,
KWL,SYX,771.8696949730427,
LHW,CKG,806.4828671563417,
LHW,CTU,661.0114699652095,
